time ;Austria;Greece;Spain;Norway;UK
24.03.2019 14:00;0.542;0.683;0.726;0.188;0.583
24.03.2019 15:00;0.386;0.554;0.638;0.149;0.431
24.03.2019 16:00;0.193;0.371;0.493;0.098;0.238
24.03.2019 17:00;0.031;0.15;0.299;0.034;0.052
24.03.2019 18:00;0;0.003;0.086;0;0
24.03.2019 19:00;0;0;0;0;0
24.03.2019 20:00;0;0;0;0;0
24.03.2019 21:00;0;0;0;0;0
24.03.2019 22:00;0;0;0;0;0
24.03.2019 23:00;0;0;0;0;0
25.03.2019 00:00;0;0;0;0;0
25.03.2019 01:00;0;0;0;0;0
25.03.2019 02:00;0;0;0;0;0
25.03.2019 03:00;0;0;0;0;0
25.03.2019 04:00;0;0;0;0;0
25.03.2019 05:00;0;0;0;0;0
25.03.2019 06:00;0.017;0.01;0;0.013;0.03
25.03.2019 07:00;0.106;0.192;0.024;0.163;0.225
25.03.2019 08:00;0.343;0.412;0.223;0.374;0.457
25.03.2019 09:00;0.532;0.587;0.437;0.557;0.61
25.03.2019 10:00;0.502;0.706;0.599;0.686;0.709
25.03.2019 11:00;0.406;0.772;0.706;0.753;0.758
25.03.2019 12:00;0.323;0.788;0.763;0.765;0.755
25.03.2019 13:00;0.278;0.756;0.773;0.725;0.705
25.03.2019 14:00;0.221;0.674;0.736;0.634;0.605
25.03.2019 15:00;0.139;0.542;0.652;0.493;0.454
25.03.2019 16:00;0.069;0.36;0.517;0.292;0.258
25.03.2019 17:00;0.011;0.145;0.332;0.083;0.061
25.03.2019 18:00;0;0.003;0.117;0;0
25.03.2019 19:00;0;0;0;0;0
25.03.2019 20:00;0;0;0;0;0
25.03.2019 21:00;0;0;0;0;0
25.03.2019 22:00;0;0;0;0;0
25.03.2019 23:00;0;0;0;0;0
26.03.2019 00:00;0;0;0;0;0
26.03.2019 01:00;0;0;0;0;0
26.03.2019 02:00;0;0;0;0;0
26.03.2019 03:00;0;0;0;0;0
26.03.2019 04:00;0;0;0;0;0
26.03.2019 05:00;0;0;0;0;0
26.03.2019 06:00;0.048;0.002;0;0.019;0.035
26.03.2019 07:00;0.257;0.064;0.028;0.149;0.112
26.03.2019 08:00;0.455;0.185;0.244;0.246;0.163
26.03.2019 09:00;0.55;0.303;0.464;0.273;0.26
26.03.2019 10:00;0.635;0.418;0.628;0.235;0.599
26.03.2019 11:00;0.674;0.527;0.732;0.242;0.724
26.03.2019 12:00;0.692;0.583;0.784;0.318;0.695
26.03.2019 13:00;0.662;0.595;0.788;0.294;0.653
26.03.2019 14:00;0.572;0.579;0.746;0.187;0.557
26.03.2019 15:00;0.418;0.504;0.658;0.129;0.412
26.03.2019 16:00;0.226;0.337;0.52;0.062;0.203
26.03.2019 17:00;0.041;0.132;0.334;0.027;0.035
26.03.2019 18:00;0;0.003;0.12;0;0
26.03.2019 19:00;0;0;0;0;0
26.03.2019 20:00;0;0;0;0;0
26.03.2019 21:00;0;0;0;0;0
26.03.2019 22:00;0;0;0;0;0
26.03.2019 23:00;0;0;0;0;0
27.03.2019 00:00;0;0;0;0;0
27.03.2019 01:00;0;0;0;0;0
27.03.2019 02:00;0;0;0;0;0
27.03.2019 03:00;0;0;0;0;0
27.03.2019 04:00;0;0;0;0;0
27.03.2019 05:00;0;0;0;0;0
27.03.2019 06:00;0.01;0.01;0;0.018;0.042
27.03.2019 07:00;0.064;0.155;0.03;0.177;0.17
27.03.2019 08:00;0.168;0.356;0.247;0.381;0.362
27.03.2019 09:00;0.332;0.527;0.465;0.544;0.552
27.03.2019 10:00;0.555;0.641;0.629;0.654;0.602
27.03.2019 11:00;0.643;0.697;0.737;0.716;0.689
27.03.2019 12:00;0.656;0.66;0.792;0.729;0.719
27.03.2019 13:00;0.645;0.6;0.8;0.691;0.678
27.03.2019 14:00;0.566;0.383;0.761;0.603;0.581
27.03.2019 15:00;0.431;0.322;0.674;0.468;0.433
27.03.2019 16:00;0.235;0.08;0.535;0.267;0.243
27.03.2019 17:00;0.039;0.033;0.346;0.07;0.057
27.03.2019 18:00;0;0;0.126;0.001;0
27.03.2019 19:00;0;0;0;0;0
27.03.2019 20:00;0;0;0;0;0
27.03.2019 21:00;0;0;0;0;0
27.03.2019 22:00;0;0;0;0;0
27.03.2019 23:00;0;0;0;0;0
28.03.2019 00:00;0;0;0;0;0
28.03.2019 01:00;0;0;0;0;0
28.03.2019 02:00;0;0;0;0;0
28.03.2019 03:00;0;0;0;0;0
28.03.2019 04:00;0;0;0;0;0
28.03.2019 05:00;0;0;0;0;0
28.03.2019 06:00;0.061;0;0;0.025;0.057
28.03.2019 07:00;0.216;0.023;0.03;0.147;0.239
28.03.2019 08:00;0.406;0.061;0.241;0.228;0.406
28.03.2019 09:00;0.548;0.107;0.456;0.429;0.524
28.03.2019 10:00;0.623;0.143;0.621;0.506;0.656
28.03.2019 11:00;0.62;0.216;0.729;0.477;0.693
28.03.2019 12:00;0.513;0.311;0.785;0.67;0.692
28.03.2019 13:00;0.427;0.303;0.793;0.656;0.654
28.03.2019 14:00;0.353;0.294;0.754;0.578;0.554
28.03.2019 15:00;0.194;0.206;0.668;0.459;0.422
28.03.2019 16:00;0.095;0.119;0.528;0.286;0.229
28.03.2019 17:00;0.024;0.049;0.341;0.095;0.056
28.03.2019 18:00;0;0.001;0.124;0.002;0
28.03.2019 19:00;0;0;0;0;0
28.03.2019 20:00;0;0;0;0;0
28.03.2019 21:00;0;0;0;0;0
28.03.2019 22:00;0;0;0;0;0
28.03.2019 23:00;0;0;0;0;0
29.03.2019 00:00;0;0;0;0;0
29.03.2019 01:00;0;0;0;0;0
29.03.2019 02:00;0;0;0;0;0
29.03.2019 03:00;0;0;0;0;0
29.03.2019 04:00;0;0;0;0;0
29.03.2019 05:00;0;0;0;0;0
29.03.2019 06:00;0.05;0.008;0;0.012;0.036
29.03.2019 07:00;0.181;0.111;0.032;0.051;0.177
29.03.2019 08:00;0.466;0.275;0.242;0.116;0.439
29.03.2019 09:00;0.625;0.449;0.455;0.286;0.587
29.03.2019 10:00;0.715;0.548;0.619;0.448;0.685
29.03.2019 11:00;0.76;0.581;0.729;0.651;0.73
29.03.2019 12:00;0.751;0.585;0.786;0.675;0.725
29.03.2019 13:00;0.689;0.449;0.794;0.65;0.674
29.03.2019 14:00;0.554;0.313;0.755;0.576;0.576
29.03.2019 15:00;0.363;0.202;0.668;0.452;0.431
29.03.2019 16:00;0.169;0.115;0.528;0.286;0.247
29.03.2019 17:00;0.034;0.049;0.339;0.108;0.066
29.03.2019 18:00;0;0.002;0.122;0.003;0
29.03.2019 19:00;0;0;0.001;0;0
29.03.2019 20:00;0;0;0;0;0
29.03.2019 21:00;0;0;0;0;0
29.03.2019 22:00;0;0;0;0;0
29.03.2019 23:00;0;0;0;0;0
30.03.2019 00:00;0;0;0;0;0
30.03.2019 01:00;0;0;0;0;0
30.03.2019 02:00;0;0;0;0;0
30.03.2019 03:00;0;0;0;0;0
30.03.2019 04:00;0;0;0;0;0
30.03.2019 05:00;0;0;0;0;0
30.03.2019 06:00;0.087;0.013;0;0.007;0.027
30.03.2019 07:00;0.294;0.2;0.031;0.042;0.122
30.03.2019 08:00;0.484;0.424;0.234;0.14;0.333
30.03.2019 09:00;0.624;0.605;0.449;0.212;0.557
30.03.2019 10:00;0.715;0.73;0.616;0.245;0.652
30.03.2019 11:00;0.753;0.8;0.724;0.231;0.689
30.03.2019 12:00;0.742;0.819;0.78;0.192;0.656
30.03.2019 13:00;0.682;0.788;0.788;0.116;0.601
30.03.2019 14:00;0.56;0.703;0.748;0.079;0.494
30.03.2019 15:00;0.37;0.564;0.661;0.07;0.347
30.03.2019 16:00;0.184;0.367;0.523;0.12;0.17
30.03.2019 17:00;0.047;0.148;0.336;0.078;0.037
30.03.2019 18:00;0;0.005;0.123;0.004;0
30.03.2019 19:00;0;0;0.001;0;0
30.03.2019 20:00;0;0;0;0;0
30.03.2019 21:00;0;0;0;0;0
30.03.2019 22:00;0;0;0;0;0
30.03.2019 23:00;0;0;0;0;0
31.03.2019 00:00;0;0;0;0;0
31.03.2019 01:00;0;0;0;0;0
31.03.2019 02:00;0;0;0;0;0
31.03.2019 03:00;0;0;0;0;0
31.03.2019 04:00;0;0;0;0;0
31.03.2019 05:00;0;0;0;0;0
31.03.2019 06:00;0.089;0.014;0;0.033;0.026
31.03.2019 07:00;0.294;0.197;0.031;0.202;0.092
31.03.2019 08:00;0.483;0.416;0.213;0.389;0.151
31.03.2019 09:00;0.622;0.593;0.421;0.535;0.195
31.03.2019 10:00;0.707;0.715;0.593;0.632;0.24
31.03.2019 11:00;0.746;0.78;0.697;0.669;0.283
31.03.2019 12:00;0.738;0.799;0.712;0.641;0.275
31.03.2019 13:00;0.683;0.768;0.697;0.556;0.335
31.03.2019 14:00;0.581;0.681;0.619;0.442;0.382
31.03.2019 15:00;0.431;0.547;0.493;0.344;0.313
31.03.2019 16:00;0.241;0.369;0.32;0.232;0.21
31.03.2019 17:00;0.055;0.156;0.19;0.099;0.065
31.03.2019 18:00;0;0.006;0.066;0.005;0
31.03.2019 19:00;0;0;0;0;0
31.03.2019 20:00;0;0;0;0;0
31.03.2019 21:00;0;0;0;0;0
31.03.2019 22:00;0;0;0;0;0
31.03.2019 23:00;0;0;0;0;0
01.04.2019 00:00;0;0;0;0;0
01.04.2019 01:00;0;0;0;0;0
01.04.2019 02:00;0;0;0;0;0
01.04.2019 03:00;0;0;0;0;0
01.04.2019 04:00;0;0;0;0;0
01.04.2019 05:00;0;0;0;0;0
01.04.2019 06:00;0.075;0.015;0;0.039;0.057
01.04.2019 07:00;0.264;0.194;0.034;0.217;0.254
01.04.2019 08:00;0.457;0.408;0.22;0.41;0.449
01.04.2019 09:00;0.603;0.582;0.427;0.528;0.595
01.04.2019 10:00;0.703;0.702;0.572;0.555;0.691
01.04.2019 11:00;0.745;0.77;0.613;0.598;0.736
01.04.2019 12:00;0.74;0.79;0.658;0.653;0.733
01.04.2019 13:00;0.682;0.761;0.702;0.672;0.682
01.04.2019 14:00;0.582;0.681;0.665;0.6;0.583
01.04.2019 15:00;0.433;0.552;0.573;0.407;0.436
01.04.2019 16:00;0.241;0.374;0.438;0.207;0.251
01.04.2019 17:00;0.06;0.162;0.26;0.075;0.071
01.04.2019 18:00;0;0.007;0.081;0.005;0
01.04.2019 19:00;0;0;0.001;0;0
01.04.2019 20:00;0;0;0;0;0
01.04.2019 21:00;0;0;0;0;0
01.04.2019 22:00;0;0;0;0;0
01.04.2019 23:00;0;0;0;0;0
02.04.2019 00:00;0;0;0;0;0
02.04.2019 01:00;0;0;0;0;0
02.04.2019 02:00;0;0;0;0;0
02.04.2019 03:00;0;0;0;0;0
02.04.2019 04:00;0;0;0;0;0
02.04.2019 05:00;0;0;0;0;0
02.04.2019 06:00;0.09;0.015;0;0.013;0.013
02.04.2019 07:00;0.289;0.195;0.026;0.063;0.046
02.04.2019 08:00;0.476;0.408;0.125;0.159;0.088
02.04.2019 09:00;0.615;0.583;0.232;0.313;0.107
02.04.2019 10:00;0.704;0.704;0.355;0.449;0.074
02.04.2019 11:00;0.741;0.772;0.437;0.551;0.102
02.04.2019 12:00;0.722;0.79;0.367;0.625;0.176
02.04.2019 13:00;0.641;0.759;0.39;0.644;0.22
02.04.2019 14:00;0.501;0.677;0.373;0.575;0.226
02.04.2019 15:00;0.324;0.544;0.359;0.447;0.176
02.04.2019 16:00;0.165;0.364;0.269;0.282;0.092
02.04.2019 17:00;0.043;0.152;0.172;0.113;0.028
02.04.2019 18:00;0;0.007;0.074;0.007;0
02.04.2019 19:00;0;0;0.002;0;0
02.04.2019 20:00;0;0;0;0;0
02.04.2019 21:00;0;0;0;0;0
02.04.2019 22:00;0;0;0;0;0
02.04.2019 23:00;0;0;0;0;0
03.04.2019 00:00;0;0;0;0;0
03.04.2019 01:00;0;0;0;0;0
03.04.2019 02:00;0;0;0;0;0
03.04.2019 03:00;0;0;0;0;0
03.04.2019 04:00;0;0;0;0;0
03.04.2019 05:00;0;0;0;0;0
03.04.2019 06:00;0.038;0.013;0;0.016;0.018
03.04.2019 07:00;0.119;0.132;0.036;0.058;0.071
03.04.2019 08:00;0.201;0.314;0.207;0.151;0.148
03.04.2019 09:00;0.291;0.48;0.415;0.281;0.275
03.04.2019 10:00;0.385;0.595;0.591;0.377;0.29
03.04.2019 11:00;0.585;0.653;0.717;0.459;0.29
03.04.2019 12:00;0.608;0.656;0.781;0.442;0.299
03.04.2019 13:00;0.538;0.604;0.789;0.341;0.267
03.04.2019 14:00;0.462;0.495;0.757;0.208;0.225
03.04.2019 15:00;0.35;0.333;0.672;0.124;0.176
03.04.2019 16:00;0.192;0.204;0.536;0.067;0.115
03.04.2019 17:00;0.051;0.092;0.353;0.025;0.039
03.04.2019 18:00;0;0.008;0.137;0.001;0
03.04.2019 19:00;0;0;0.002;0;0
03.04.2019 20:00;0;0;0;0;0
03.04.2019 21:00;0;0;0;0;0
03.04.2019 22:00;0;0;0;0;0
03.04.2019 23:00;0;0;0;0;0
04.04.2019 00:00;0;0;0;0;0
04.04.2019 01:00;0;0;0;0;0
04.04.2019 02:00;0;0;0;0;0
04.04.2019 03:00;0;0;0;0;0
04.04.2019 04:00;0;0;0;0;0
04.04.2019 05:00;0;0;0;0;0
04.04.2019 06:00;0.075;0.01;0;0.022;0.025
04.04.2019 07:00;0.276;0.079;0.045;0.111;0.089
04.04.2019 08:00;0.455;0.19;0.266;0.286;0.167
04.04.2019 09:00;0.583;0.381;0.486;0.472;0.263
04.04.2019 10:00;0.666;0.645;0.65;0.58;0.386
04.04.2019 11:00;0.67;0.745;0.758;0.637;0.501
04.04.2019 12:00;0.614;0.766;0.813;0.647;0.501
04.04.2019 13:00;0.549;0.735;0.819;0.595;0.38
04.04.2019 14:00;0.463;0.654;0.767;0.51;0.275
04.04.2019 15:00;0.334;0.519;0.626;0.386;0.183
04.04.2019 16:00;0.186;0.34;0.399;0.237;0.104
04.04.2019 17:00;0.056;0.141;0.201;0.094;0.037
04.04.2019 18:00;0;0.008;0.059;0.008;0
04.04.2019 19:00;0;0;0.001;0;0
04.04.2019 20:00;0;0;0;0;0
04.04.2019 21:00;0;0;0;0;0
04.04.2019 22:00;0;0;0;0;0
04.04.2019 23:00;0;0;0;0;0
05.04.2019 00:00;0;0;0;0;0
05.04.2019 01:00;0;0;0;0;0
05.04.2019 02:00;0;0;0;0;0
05.04.2019 03:00;0;0;0;0;0
05.04.2019 04:00;0;0;0;0;0
05.04.2019 05:00;0.001;0;0;0;0
05.04.2019 06:00;0.055;0.008;0;0.025;0.064
05.04.2019 07:00;0.223;0.034;0.007;0.101;0.214
05.04.2019 08:00;0.362;0.067;0.029;0.228;0.394
05.04.2019 09:00;0.475;0.117;0.07;0.367;0.541
05.04.2019 10:00;0.508;0.196;0.139;0.478;0.638
05.04.2019 11:00;0.468;0.261;0.208;0.541;0.655
05.04.2019 12:00;0.442;0.311;0.262;0.56;0.557
05.04.2019 13:00;0.371;0.402;0.246;0.491;0.347
05.04.2019 14:00;0.238;0.375;0.255;0.406;0.174
05.04.2019 15:00;0.107;0.256;0.258;0.277;0.112
05.04.2019 16:00;0.043;0.143;0.242;0.144;0.071
05.04.2019 17:00;0.008;0.076;0.153;0.056;0.024
05.04.2019 18:00;0;0.005;0.068;0.006;0
05.04.2019 19:00;0;0;0.003;0;0
05.04.2019 20:00;0;0;0;0;0
05.04.2019 21:00;0;0;0;0;0
05.04.2019 22:00;0;0;0;0;0
05.04.2019 23:00;0;0;0;0;0
06.04.2019 00:00;0;0;0;0;0
06.04.2019 01:00;0;0;0;0;0
06.04.2019 02:00;0;0;0;0;0
06.04.2019 03:00;0;0;0;0;0
06.04.2019 04:00;0;0;0;0;0
06.04.2019 05:00;0;0;0;0;0
06.04.2019 06:00;0.035;0.001;0;0.02;0.031
06.04.2019 07:00;0.132;0.022;0.009;0.079;0.092
06.04.2019 08:00;0.386;0.062;0.039;0.166;0.228
06.04.2019 09:00;0.636;0.087;0.073;0.255;0.427
06.04.2019 10:00;0.727;0.105;0.192;0.296;0.57
06.04.2019 11:00;0.766;0.108;0.298;0.304;0.654
06.04.2019 12:00;0.757;0.096;0.366;0.303;0.645
06.04.2019 13:00;0.7;0.087;0.335;0.322;0.517
06.04.2019 14:00;0.6;0.075;0.327;0.346;0.348
06.04.2019 15:00;0.453;0.058;0.277;0.298;0.196
06.04.2019 16:00;0.267;0.041;0.207;0.201;0.096
06.04.2019 17:00;0.077;0.019;0.146;0.091;0.035
06.04.2019 18:00;0;0.001;0.059;0.013;0
06.04.2019 19:00;0;0;0.002;0;0
06.04.2019 20:00;0;0;0;0;0
06.04.2019 21:00;0;0;0;0;0
06.04.2019 22:00;0;0;0;0;0
06.04.2019 23:00;0;0;0;0;0
07.04.2019 00:00;0;0;0;0;0
07.04.2019 01:00;0;0;0;0;0
07.04.2019 02:00;0;0;0;0;0
07.04.2019 03:00;0;0;0;0;0
07.04.2019 04:00;0;0;0;0;0
07.04.2019 05:00;0.002;0;0;0;0
07.04.2019 06:00;0.078;0.018;0;0.053;0.023
07.04.2019 07:00;0.245;0.162;0.037;0.232;0.109
07.04.2019 08:00;0.36;0.36;0.19;0.422;0.234
07.04.2019 09:00;0.407;0.547;0.425;0.57;0.395
07.04.2019 10:00;0.412;0.665;0.564;0.679;0.447
07.04.2019 11:00;0.438;0.737;0.652;0.736;0.377
07.04.2019 12:00;0.46;0.751;0.731;0.742;0.268
07.04.2019 13:00;0.493;0.715;0.749;0.696;0.204
07.04.2019 14:00;0.447;0.635;0.724;0.603;0.152
07.04.2019 15:00;0.34;0.488;0.649;0.473;0.105
07.04.2019 16:00;0.187;0.294;0.503;0.282;0.064
07.04.2019 17:00;0.061;0.137;0.275;0.113;0.025
07.04.2019 18:00;0;0.01;0.089;0.016;0
07.04.2019 19:00;0;0;0.003;0;0
07.04.2019 20:00;0;0;0;0;0
07.04.2019 21:00;0;0;0;0;0
07.04.2019 22:00;0;0;0;0;0
07.04.2019 23:00;0;0;0;0;0
08.04.2019 00:00;0;0;0;0;0
08.04.2019 01:00;0;0;0;0;0
08.04.2019 02:00;0;0;0;0;0
08.04.2019 03:00;0;0;0;0;0
08.04.2019 04:00;0;0;0;0;0
08.04.2019 05:00;0.002;0;0;0;0
08.04.2019 06:00;0.073;0.021;0;0.06;0.019
08.04.2019 07:00;0.219;0.077;0.009;0.24;0.063
08.04.2019 08:00;0.374;0.104;0.039;0.435;0.123
08.04.2019 09:00;0.501;0.125;0.097;0.593;0.198
08.04.2019 10:00;0.572;0.313;0.274;0.705;0.269
08.04.2019 11:00;0.598;0.195;0.541;0.767;0.379
08.04.2019 12:00;0.57;0.13;0.722;0.781;0.447
08.04.2019 13:00;0.491;0.185;0.753;0.748;0.427
08.04.2019 14:00;0.394;0.112;0.731;0.667;0.345
08.04.2019 15:00;0.284;0.105;0.653;0.538;0.217
08.04.2019 16:00;0.153;0.087;0.524;0.364;0.103
08.04.2019 17:00;0.044;0.04;0.35;0.167;0.035
08.04.2019 18:00;0;0.003;0.141;0.017;0
08.04.2019 19:00;0;0;0.006;0;0
08.04.2019 20:00;0;0;0;0;0
08.04.2019 21:00;0;0;0;0;0
08.04.2019 22:00;0;0;0;0;0
08.04.2019 23:00;0;0;0;0;0
09.04.2019 00:00;0;0;0;0;0
09.04.2019 01:00;0;0;0;0;0
09.04.2019 02:00;0;0;0;0;0
09.04.2019 03:00;0;0;0;0;0
09.04.2019 04:00;0;0;0;0;0
09.04.2019 05:00;0.003;0;0;0.001;0
09.04.2019 06:00;0.076;0.01;0;0.068;0.019
09.04.2019 07:00;0.21;0.073;0.043;0.258;0.056
09.04.2019 08:00;0.343;0.178;0.156;0.455;0.125
09.04.2019 09:00;0.435;0.3;0.33;0.612;0.166
09.04.2019 10:00;0.462;0.394;0.412;0.72;0.211
09.04.2019 11:00;0.593;0.428;0.375;0.777;0.278
09.04.2019 12:00;0.649;0.437;0.351;0.785;0.345
09.04.2019 13:00;0.625;0.408;0.351;0.739;0.378
09.04.2019 14:00;0.539;0.343;0.391;0.655;0.389
09.04.2019 15:00;0.4;0.24;0.332;0.507;0.315
09.04.2019 16:00;0.216;0.151;0.254;0.331;0.177
09.04.2019 17:00;0.063;0.055;0.165;0.157;0.061
09.04.2019 18:00;0;0.003;0.084;0.019;0.002
09.04.2019 19:00;0;0;0.006;0;0
09.04.2019 20:00;0;0;0;0;0
09.04.2019 21:00;0;0;0;0;0
09.04.2019 22:00;0;0;0;0;0
09.04.2019 23:00;0;0;0;0;0
10.04.2019 00:00;0;0;0;0;0
10.04.2019 01:00;0;0;0;0;0
10.04.2019 02:00;0;0;0;0;0
10.04.2019 03:00;0;0;0;0;0
10.04.2019 04:00;0;0;0;0;0
10.04.2019 05:00;0;0;0;0.001;0.002
10.04.2019 06:00;0.02;0.021;0;0.05;0.082
10.04.2019 07:00;0.05;0.172;0.046;0.171;0.293
10.04.2019 08:00;0.086;0.367;0.181;0.297;0.492
10.04.2019 09:00;0.119;0.534;0.363;0.337;0.64
10.04.2019 10:00;0.142;0.63;0.459;0.398;0.737
10.04.2019 11:00;0.179;0.672;0.488;0.429;0.783
10.04.2019 12:00;0.226;0.653;0.443;0.407;0.782
10.04.2019 13:00;0.242;0.53;0.404;0.411;0.735
10.04.2019 14:00;0.209;0.32;0.398;0.32;0.641
10.04.2019 15:00;0.143;0.209;0.363;0.269;0.497
10.04.2019 16:00;0.073;0.174;0.286;0.197;0.311
10.04.2019 17:00;0.022;0.125;0.196;0.102;0.111
10.04.2019 18:00;0;0.013;0.088;0.02;0.004
10.04.2019 19:00;0;0;0.006;0;0
10.04.2019 20:00;0;0;0;0;0
10.04.2019 21:00;0;0;0;0;0
10.04.2019 22:00;0;0;0;0;0
10.04.2019 23:00;0;0;0;0;0
11.04.2019 00:00;0;0;0;0;0
11.04.2019 01:00;0;0;0;0;0
11.04.2019 02:00;0;0;0;0;0
11.04.2019 03:00;0;0;0;0;0
11.04.2019 04:00;0;0;0;0;0
11.04.2019 05:00;0.002;0;0;0.002;0.003
11.04.2019 06:00;0.049;0.026;0;0.061;0.11
11.04.2019 07:00;0.135;0.209;0.052;0.21;0.318
11.04.2019 08:00;0.24;0.412;0.264;0.37;0.507
11.04.2019 09:00;0.341;0.574;0.471;0.477;0.652
11.04.2019 10:00;0.382;0.685;0.626;0.51;0.746
11.04.2019 11:00;0.397;0.749;0.72;0.565;0.789
11.04.2019 12:00;0.358;0.764;0.765;0.606;0.782
11.04.2019 13:00;0.308;0.721;0.773;0.575;0.732
11.04.2019 14:00;0.227;0.632;0.743;0.516;0.635
11.04.2019 15:00;0.148;0.504;0.662;0.404;0.489
11.04.2019 16:00;0.072;0.336;0.522;0.282;0.304
11.04.2019 17:00;0.023;0.143;0.34;0.129;0.108
11.04.2019 18:00;0;0.009;0.139;0.024;0.004
11.04.2019 19:00;0;0;0.007;0;0
11.04.2019 20:00;0;0;0;0;0
11.04.2019 21:00;0;0;0;0;0
11.04.2019 22:00;0;0;0;0;0
11.04.2019 23:00;0;0;0;0;0
12.04.2019 00:00;0;0;0;0;0
12.04.2019 01:00;0;0;0;0;0
12.04.2019 02:00;0;0;0;0;0
12.04.2019 03:00;0;0;0;0;0
12.04.2019 04:00;0;0;0;0;0
12.04.2019 05:00;0.002;0;0;0.003;0.005
12.04.2019 06:00;0.054;0.026;0;0.077;0.107
12.04.2019 07:00;0.171;0.145;0.052;0.268;0.297
12.04.2019 08:00;0.317;0.291;0.258;0.457;0.467
12.04.2019 09:00;0.443;0.314;0.465;0.608;0.586
12.04.2019 10:00;0.503;0.272;0.629;0.713;0.667
12.04.2019 11:00;0.503;0.516;0.735;0.769;0.702
12.04.2019 12:00;0.505;0.357;0.789;0.78;0.687
12.04.2019 13:00;0.449;0.265;0.796;0.745;0.647
12.04.2019 14:00;0.352;0.218;0.758;0.664;0.495
12.04.2019 15:00;0.242;0.158;0.673;0.538;0.353
12.04.2019 16:00;0.135;0.099;0.539;0.369;0.188
12.04.2019 17:00;0.049;0.067;0.357;0.178;0.072
12.04.2019 18:00;0.001;0.009;0.148;0.024;0.004
12.04.2019 19:00;0;0;0.006;0;0
12.04.2019 20:00;0;0;0;0;0
12.04.2019 21:00;0;0;0;0;0
12.04.2019 22:00;0;0;0;0;0
12.04.2019 23:00;0;0;0;0;0
13.04.2019 00:00;0;0;0;0;0
13.04.2019 01:00;0;0;0;0;0
13.04.2019 02:00;0;0;0;0;0
13.04.2019 03:00;0;0;0;0;0
13.04.2019 04:00;0;0;0;0;0
13.04.2019 05:00;0.003;0;0;0.004;0.006
13.04.2019 06:00;0.055;0.015;0;0.072;0.098
13.04.2019 07:00;0.149;0.091;0.057;0.264;0.262
13.04.2019 08:00;0.253;0.199;0.251;0.453;0.41
13.04.2019 09:00;0.336;0.313;0.466;0.602;0.499
13.04.2019 10:00;0.37;0.416;0.624;0.703;0.519
13.04.2019 11:00;0.382;0.466;0.727;0.759;0.534
13.04.2019 12:00;0.361;0.446;0.78;0.769;0.531
13.04.2019 13:00;0.33;0.378;0.785;0.732;0.494
13.04.2019 14:00;0.283;0.37;0.746;0.652;0.441
13.04.2019 15:00;0.217;0.186;0.661;0.528;0.33
13.04.2019 16:00;0.133;0.161;0.529;0.363;0.224
13.04.2019 17:00;0.048;0.117;0.338;0.176;0.089
13.04.2019 18:00;0.001;0.016;0.14;0.026;0.007
13.04.2019 19:00;0;0;0.007;0;0
13.04.2019 20:00;0;0;0;0;0
13.04.2019 21:00;0;0;0;0;0
13.04.2019 22:00;0;0;0;0;0
13.04.2019 23:00;0;0;0;0;0
14.04.2019 00:00;0;0;0;0;0
14.04.2019 01:00;0;0;0;0;0
14.04.2019 02:00;0;0;0;0;0
14.04.2019 03:00;0;0;0;0;0
14.04.2019 04:00;0;0;0;0;0
14.04.2019 05:00;0.001;0;0;0.003;0.007
14.04.2019 06:00;0.029;0.032;0;0.064;0.097
14.04.2019 07:00;0.07;0.208;0.055;0.264;0.27
14.04.2019 08:00;0.11;0.406;0.2;0.451;0.421
14.04.2019 09:00;0.144;0.556;0.327;0.6;0.5
14.04.2019 10:00;0.163;0.636;0.495;0.703;0.577
14.04.2019 11:00;0.202;0.631;0.61;0.759;0.605
14.04.2019 12:00;0.208;0.579;0.663;0.769;0.493
14.04.2019 13:00;0.208;0.484;0.675;0.735;0.294
14.04.2019 14:00;0.178;0.405;0.627;0.656;0.309
14.04.2019 15:00;0.14;0.301;0.586;0.532;0.346
14.04.2019 16:00;0.093;0.196;0.467;0.368;0.233
14.04.2019 17:00;0.036;0.102;0.298;0.181;0.091
14.04.2019 18:00;0;0.014;0.11;0.027;0.005
14.04.2019 19:00;0;0;0.009;0;0
14.04.2019 20:00;0;0;0;0;0
14.04.2019 21:00;0;0;0;0;0
14.04.2019 22:00;0;0;0;0;0
14.04.2019 23:00;0;0;0;0;0
15.04.2019 00:00;0;0;0;0;0
15.04.2019 01:00;0;0;0;0;0
15.04.2019 02:00;0;0;0;0;0
15.04.2019 03:00;0;0;0;0;0
15.04.2019 04:00;0;0;0;0;0
15.04.2019 05:00;0.008;0;0;0.005;0.007
15.04.2019 06:00;0.102;0.034;0;0.078;0.097
15.04.2019 07:00;0.306;0.2;0.051;0.269;0.289
15.04.2019 08:00;0.504;0.376;0.211;0.452;0.475
15.04.2019 09:00;0.646;0.511;0.353;0.596;0.604
15.04.2019 10:00;0.736;0.591;0.386;0.698;0.693
15.04.2019 11:00;0.778;0.623;0.433;0.753;0.742
15.04.2019 12:00;0.773;0.518;0.569;0.762;0.738
15.04.2019 13:00;0.718;0.47;0.694;0.725;0.661
15.04.2019 14:00;0.619;0.417;0.705;0.647;0.531
15.04.2019 15:00;0.473;0.293;0.634;0.524;0.337
